ip,device
283942,1
283954,3
283956,2
283958,1
283968,3
283969,1
284018,1
284021,2
284033,1
284050,1
284052,1
284059,1
284060,1
284067,1
284073,1
284084,2
284109,3
284116,1
284121,1
284148,2
284149,2
284155,1
284158,7
284164,3
284169,2
284170,3
284173,1
284175,1
284179,1
284184,1
284196,2
284202,1
284210,2
284213,2
284224,1
284226,1
284238,1
284251,3
284262,2
284282,1
284288,1
284316,1
284339,2
284341,1
284363,0
284373,2
284375,4
284384,1
284386,1
284397,1
284427,1
284428,1
284429,1
284439,1
284446,1
284450,1
284469,2
284496,2
284511,3
284520,1
284565,1
284582,1
284589,2
284605,3
284619,1
284621,1
284627,1
284629,1
284639,1
284647,1
284648,6
284651,1
284660,1
284662,1
284675,1
284677,6
284687,1
284698,1
284701,4
284702,1
284706,1
284713,2
284720,13
284724,1
284725,1
284733,1
284743,4
284749,4
284752,1
284754,1
284766,6
284771,4
284782,4
284784,2
284787,1
284793,1
284795,1
284802,1
284812,6
284814,3
284819,4
284821,7
284829,4
284830,1
284843,6
284854,3
284868,1
284885,1
284886,1
284888,1
284897,2
284907,1
284923,1
284925,1
284930,1
284942,1
284963,2
284965,1
284968,6
284969,2
284974,3
284986,1
284989,6
284993,2
284995,1
284996,6
284997,1
285003,3
285023,1
285024,2
285025,1
285029,2
285030,1
285032,1
285036,2
285040,2
285050,1
285057,3
285061,1
285097,1
285113,1
285115,1
285126,7
285133,1
285141,1
285159,2
285164,1
285165,2
285170,3
285174,2
285190,2
285192,2
285201,1
285204,2
285211,2
285234,1
285235,7
285258,5
285279,1
285289,1
285290,1
285298,5
285301,1
285302,1
285307,1
285322,2
285326,1
285355,4
285358,1
285360,2
285368,1
285393,6
285404,1
285409,5
285411,1
285413,1
285437,1
285438,1
285450,2
285451,1
285453,1
285454,2
285459,2
285462,1
285469,2
285479,1
285480,2
285485,1
285488,3
285490,1
285493,1
285529,1
285532,1
285536,1
285541,7
285544,1
285545,6
285546,0
285563,1
285564,2
285566,2
285572,2
285581,10
285583,1
285593,2
285594,2
285633,1
285641,1
285642,2
285689,7
285699,1
285711,2
285727,2
285729,1
285732,1
285734,2
285738,1
285740,1
285746,4
285752,3
285768,1
285769,1
285776,3
285781,3
285784,1
285789,1
285805,2
285807,1
285810,3
285815,1
285816,1
285831,3
285837,1
285839,1
285852,5
285864,1
285866,10
285875,1
285879,1
285892,1
285910,1
285947,1
285954,1
285960,4
285969,3
285985,10
286001,1
286010,8
286021,1
286043,1
286054,4
286094,2
286102,2
286105,0
286108,2
286119,4
286124,1
286140,1
286142,0
286146,2
286168,1
286182,1
286225,1
286236,2
286257,5
286274,2
286275,2
286279,1
286283,2
286300,1
286301,2
286305,2
286310,2
286315,1
286336,1
286348,1
286361,1
286364,2
286374,1
286375,3
286385,1
286402,2
286405,3
286413,1
286421,2
286433,2
286435,1
286438,1
286442,2
286449,1
286456,1
286457,1
286459,5
286468,8
286473,1
286482,1
286484,1
286487,1
286512,4
286515,3
286519,2
286527,1
286537,1
286547,1
286549,1
286551,1
286555,4
286560,2
286572,5
286594,6
286595,5
286604,1
286608,4
286615,3
286617,1
286618,1
286638,2
286647,3
286660,3
286665,1
286674,13
286676,4
286680,7
286702,2
286716,2
286726,5
286730,1
286739,2
286748,4
286749,3
286781,1
286783,1
286793,10
286799,1
286800,1
286803,2
286805,1
286812,3
286817,1
286821,1
286822,1
286850,5
286860,2
286868,1
286872,5
286876,1
286879,0
286899,1
286914,3
286915,1
286917,5
286936,1
286949,1
286954,2
286962,1
286970,1
286979,4
286981,1
286992,1
287004,1
287008,1
287040,1
287042,1
287063,1
287064,1
287070,1
287080,1
287092,1
287109,1
287125,1
287130,1
287146,4
287150,5
287167,3
287170,1
287184,2
287185,1
287199,1
287211,10
287217,1
287218,2
287233,2
287234,1
287251,4
287257,1
287259,1
287283,2
287288,9
287306,1
287307,1
287316,3
287323,4
287334,1
287346,1
287353,0
287355,8
287356,3
287359,1
287366,1
287370,1
287377,1
287380,1
287388,2
287390,2
287398,5
287411,1
287415,4
287421,3
287431,2
287436,2
287438,3
287448,3
287476,2
287480,1
287484,1
287490,1
287492,2
287495,1
287519,2
287522,1
287525,2
287530,4
287531,4
287533,2
287550,1
287560,1
287566,2
287568,1
287569,1
287573,1
287576,1
287591,1
287592,1
287594,1
287600,1
287602,1
287608,2
287610,2
287611,1
287628,1
287637,1
287641,1
287651,1
287670,3
287680,1
287683,1
287689,1
287708,3
287712,1
287730,1
287762,1
287771,1
287798,1
287800,1
287814,1
287816,1
287818,1
287823,1
287841,1
287852,2
287854,1
287859,1
287879,2
287910,2
287918,2
287922,1
287932,2
287941,1
287943,1
287949,1
287957,1
287966,1
287971,1
287974,1
287976,2
287984,4
287993,1
287997,2
288000,0
288003,1
288008,1
288018,3
288023,2
288029,1
288060,1
288064,2
288075,3
288081,3
288090,5
288097,1
288111,1
288115,2
288116,1
288134,1
288158,1
288159,3
288165,1
288172,1
288187,1
288199,0
288204,2
288217,1
288221,1
288223,0
288226,1
288231,4
288242,2
288263,1
288266,1
288291,1
288302,1
288305,1
288309,4
288327,1
288360,1
288368,2
288390,1
288414,1
288421,3
288422,1
288425,1
288434,1
288444,1
288448,1
288473,2
288480,1
288484,1
288490,3
288499,1
288531,4
288546,1
288551,2
288557,1
288561,2
288563,1
288565,1
288571,1
288576,1
288577,2
288582,1
288589,4
288595,1
288622,1
288632,1
288635,8
288638,1
288679,1
288701,2
288702,1
288716,1
288718,1
288725,1
288737,1
288744,1
288751,1
288755,2
288756,1
288767,1
288787,1
288790,2
288799,1
288803,1
288821,1
288822,1
288827,1
288841,1
288842,2
288848,1
288868,1
288879,1
288882,0
288895,1
288899,1
288904,2
288908,1
288911,1
288925,1
288932,1
288938,2
288961,1
288981,1
288989,3
289000,3
289009,34
289010,0
289023,1
289038,1
289042,1
289057,1
289064,2
289070,1
289093,1
289099,3
289105,1
289128,1
289135,1
289142,2
289161,2
289170,2
289184,1
289199,1
289206,1
289209,1
289228,1
289244,1
289250,1
289265,1
289273,1
289302,1
289344,1
289347,1
289349,1
289351,1
289355,1
289359,1
289361,1
289362,1
289369,1
289372,1
289383,2
289388,1
289402,2
289405,1
289425,2
289426,1
289436,2
289437,1
289438,2
289447,2
289449,1
289495,1
289512,2
289514,2
289533,1
289538,1
289557,1
289563,1
289569,1
289577,1
289581,1
289585,1
289606,1
289607,1
289634,1
289642,2
289651,1
289659,1
289676,1
289677,8
289715,1
289729,2
289755,1
289760,2
289761,2
289767,1
289772,1
289779,1
289780,2
289787,1
289818,1
289832,2
289834,1
289845,3
289853,1
289855,1
289859,1
289873,1
289889,1
289892,2
289895,1
289901,1
289944,2
289948,1
289955,1
289957,1
289962,1
289986,3
290006,1
290010,1
290015,1
290033,4
290058,1
290063,1
290068,1
290070,2
290081,1
290103,1
290104,1
290116,2
290120,2
290127,1
290134,1
290182,1
290184,1
290218,2
290226,1
290232,1
290239,1
290243,2
290246,1
290251,1
290261,2
290264,1
290310,1
290317,1
290348,1
290354,1
290359,2
290368,2
290390,1
290396,1
290399,3
290407,1
290423,5
290428,1
290430,1
290445,1
290447,2
290451,2
290455,1
290456,2
290460,1
290481,2
290488,1
290490,2
290495,1
290503,1
290505,1
290528,1
290531,3
290532,3
290544,4
290552,1
290557,1
290568,1
290585,1
290589,1
290596,2
290599,3
290600,1
290601,1
290615,1
290617,1
290619,1
290620,1
290631,1
290632,2
290636,1
290650,1
290654,1
290664,4
290699,1
290725,1
290726,1
290734,1
290735,1
290737,2
290763,1
290791,1
290796,1
290802,1
290806,1
290815,1
290836,1
290848,1
290850,0
290851,4
290861,1
290867,1
290887,1
290908,1
290912,2
290924,1
290938,2
290941,1
290966,1
290975,0
290998,1
291002,2
291024,2
291027,3
291037,1
291040,1
291044,2
291051,1
291057,1
291072,1
291077,1
291091,3
291093,0
291095,1
291103,1
291108,11
291115,1
291129,1
291140,1
291142,3
291143,1
291159,1
291180,1
291193,1
291205,3
291235,1
291242,2
291245,2
291268,2
291279,4
291283,2
291286,1
291289,1
291298,2
291309,1
291315,1
291316,4
291325,2
291329,1
291348,1
291370,1
291380,1
291383,3
291391,2
291426,1
291427,1
291472,1
291488,1
291495,1
291508,1
291519,1
291528,2
291536,1
291537,0
291552,1
291569,1
291579,1
291590,2
291593,3
291607,1
291616,1
291618,1
291623,1
291631,1
291632,4
291651,1
291666,1
291667,4
291674,1
291684,1
291685,1
291704,6
291716,1
291736,1
291743,2
291745,1
291762,1
291770,4
291772,1
291780,1
291784,1
291808,1
291811,2
291824,1
291828,1
291835,1
291865,1
291871,1
291876,1
291889,1
291894,0
291906,1
291918,1
291930,1
291937,1
291947,1
291949,1
291950,1
291952,1
291957,0
291964,1
291966,2
291972,1
291975,3
292003,0
292004,1
292009,1
292014,1
292020,1
292024,1
292044,1
292045,2
292057,2
292074,1
292079,2
292086,3
292090,2
292095,1
292102,2
292112,1
292118,1
292121,1
292130,1
292131,1
292137,3
292155,1
292158,1
292173,1
292200,0
292205,1
292210,1
292215,1
292252,1
292254,1
292260,1
292310,1
292316,2
292317,2
292329,1
292365,1
292372,1
292387,42
292428,2
292429,1
292437,1
292444,3
292454,1
292463,1
292487,1
292495,1
292501,2
292507,1
292530,1
292546,3
292548,1
292549,1
292551,1
292579,0
292596,4
292603,1
292605,1
292623,1
292629,1
292639,2
292647,5
292649,1
292650,1
292663,3
292684,4
292722,1
292737,1
292739,1
292741,1
292748,1
292802,1
292803,1
292810,1
292827,2
292829,2
292830,2
292837,3
292840,1
292844,1
292848,3
292851,2
292872,2
292897,1
292899,2
292908,1
292924,2
292925,1
292936,1
292941,1
292971,1
292993,1
293000,3
293005,1
293012,1
293014,2
293028,1
293029,1
293035,1
293061,1
293073,1
293098,1
293105,3
293119,1
293123,1
293127,1
293144,1
293149,1
293157,2
293170,2
293181,2
293194,2
293216,1
293221,1
293229,1
293240,2
293264,1
293283,1
293287,1
293304,6
293307,1
293312,1
293314,3
293326,2
293327,2
293332,8
293344,0
293349,1
293360,1
293362,1
293388,1
293395,1
293401,2
293407,1
293414,1
293437,1
293456,1
293463,4
293474,0
293477,1
293482,2
293496,1
293498,1
293514,1
293515,1
293520,3
293583,1
293592,1
293598,1
293613,5
293615,2
293616,1
293626,1
293627,1
293651,2
293673,1
293698,3
293700,1
293701,1
293720,1
293736,1
293752,1
293758,2
293759,1
293786,15
293805,1
293808,1
293826,1
293843,1
293868,1
293869,1
293890,3
293910,1
293912,1
293913,1
293933,3
293936,1
293945,1
293951,1
293955,1
293957,3
293974,1
293995,1
294028,1
294045,1
294046,2
294050,1
294053,1
294055,1
294056,1
294057,1
294087,4
294100,1
294102,1
294107,2
294117,0
294147,2
294165,1
294174,2
294176,1
294182,1
294197,1
294204,1
294205,1
294208,0
294214,1
294215,1
294224,2
294231,1
294254,1
294258,1
294272,4
294298,1
294299,1
294321,1
294370,1
294374,1
294391,1
294415,1
294421,1
294441,1
294450,1
294455,2
294457,3
294465,1
294475,0
294488,1
294493,1
294504,1
294515,2
294518,1
294522,1
294566,5
294574,2
294600,3
294601,1
294624,1
294626,1
294654,1
294680,1
294698,1
294699,1
294700,1
294706,0
294711,3
294721,1
294729,1
294730,1
294731,1
294758,1
294784,2
294791,1
294797,1
294812,1
294825,1
294832,1
294840,1
294862,1
294863,1
294869,1
294872,4
294899,1
294903,2
294908,3
294921,1
294922,1
294936,1
294948,2
294957,1
294967,1
294984,1
294987,2
294998,1
295003,1
295016,1
295018,1
295036,1
295038,2
295074,1
295082,1
295090,1
295120,1
295122,1
295125,1
295138,2
295140,1
295154,2
295164,3
295175,3
295211,1
295226,1
295242,1
295257,1
295259,1
295281,3
295284,2
295287,1
295304,1
295312,1
295337,2
295379,0
295401,1
295409,1
295410,1
295419,1
295422,1
295424,1
295429,2
295437,6
295447,2
295451,2
295466,1
295468,1
295476,1
295515,1
295522,1
295531,1
295532,5
295554,3
295559,1
295570,2
295572,1
295626,2
295641,1
295642,1
295652,1
295685,3
295691,1
295699,1
295720,1
295722,1
295735,1
295741,2
295744,1
295758,1
295762,1
295765,1
295792,2
295809,1
295812,1
295821,1
295836,1
295837,1
295839,2
295847,1
295881,1
295891,1
295894,1
295908,4
295940,1
295955,2
295957,4
295958,2
295959,1
295970,1
295973,1
295991,1
296005,3
296006,1
296008,1
296018,1
296031,1
296074,1
296078,1
296087,1
296137,1
296138,1
296151,1
296174,1
296195,1
296205,1
296211,1
296222,1
296223,1
296226,1
296233,1
296240,2
296245,1
296247,1
296251,1
296263,1
296272,1
296274,3
296301,2
296310,1
296313,2
296317,1
296334,1
296377,2
296384,1
296388,1
296393,1
296411,1
296414,1
296422,1
296425,1
296433,1
296440,1
296441,2
296455,2
296458,1
296460,1
296463,1
296465,1
296481,1
296517,1
296522,1
296564,1
296571,1
296592,3
296595,2
296600,1
296602,4
296608,1
296613,2
296616,1
296619,1
296621,0
296653,2
296669,1
296684,1
296687,3
296694,1
296695,1
296716,1
296718,1
296737,3
296739,8
296742,1
296772,2
296813,1
296831,1
296839,2
296843,2
296848,1
296850,1
296853,1
296872,5
296940,1
296953,1
296960,2
296975,1
296989,3
296995,3
297019,1
297027,1
297030,1
297038,1
297059,1
297069,1
297097,2
297104,1
297109,2
297110,2
297115,1
297136,1
297168,7
297184,1
297190,1
297209,2
297210,1
297215,0
297217,1
297225,1
297231,1
297233,1
297251,1
297258,2
297262,1
297274,2
297279,1
297297,1
297300,1
297304,1
297315,1
297319,1
297373,2
297380,2
297396,1
297400,1
297424,1
297431,2
297432,1
297446,1
297448,1
297457,2
297470,1
297478,1
297480,1
297515,4
297557,1
297569,0
297578,1
297589,1
297605,2
297616,1
297619,1
297622,1
297628,12
297657,2
297678,4
297683,2
297713,1
297720,1
297726,1
297727,1
297731,1
297765,2
297771,1
297773,2
297782,7
297783,0
297800,1
297803,1
297813,2
297817,2
297819,1
297825,1
297828,1
297843,1
297858,1
297900,2
297913,2
297936,2
297966,3
297982,1
298019,0
298046,1
298065,4
298069,1
298072,1
298080,1
298111,1
298118,2
298143,1
298147,1
298155,1
298174,1
298199,1
298211,1
298229,1
298245,1
298261,1
298268,1
298271,1
298286,1
298288,2
298296,1
298302,2
298313,1
298317,1
298338,1
298340,1
298352,1
298374,1
298382,1
298393,2
298396,3
298434,1
298442,2
298445,1
298456,1
298462,1
298467,1
298480,2
298484,1
298485,1
298518,1
298523,2
298533,1
298540,2
298545,4
298548,2
298579,1
298581,1
298589,1
298597,1
298604,1
298615,1
298622,1
298639,1
298676,2
298683,3
298690,1
298691,1
298724,1
298735,1
298737,2
298742,1
298746,4
298749,2
298762,2
298769,1
298797,3
298822,1
298831,1
298837,1
298866,4
298881,1
298887,1
298921,1
298925,2
298942,1
298964,1
298966,1
298975,1
298987,1
298997,2
299017,0
299019,1
299033,1
299069,1
299070,1
299075,1
299078,1
299089,1
299091,1
299108,1
299119,1
299124,2
299150,1
299153,3
299172,28
299184,1
299186,2
299220,3
299226,1
299231,1
299237,1
299295,1
299301,1
299302,1
299314,1
299333,1
299336,1
299341,1
299351,1
299357,1
299388,2
299403,1
299420,0
299428,1
299435,1
299436,1
299437,1
299451,2
299455,1
299457,1
299458,2
299464,1
299528,1
299532,1
299535,1
299546,5
299548,1
299556,1
299571,1
299576,1
299580,1
299636,1
299643,1
299655,1
299657,1
299664,1
299670,1
299689,2
299701,2
299718,1
299743,1
299745,1
299764,1
299774,1
299796,1
299810,1
299832,0
299857,2
299874,1
299887,1
299888,2
299899,1
299906,1
299922,1
299939,2
299941,1
299952,1
299966,1
299969,4
299973,1
300004,1
300006,1
300008,1
300019,1
300027,1
300060,0
300062,1
300096,1
300127,1
300129,1
300148,1
300194,1
300199,1
300200,1
300216,1
300218,4
300222,3
300232,1
300248,1
300261,1
300280,0
300283,1
300284,4
300316,2
300331,1
300336,1
300374,1
300386,1
300391,1
300406,1
300441,1
300466,1
300485,2
300503,2
300505,5
300510,1
300539,1
300578,2
300582,2
300606,1
300614,1
300615,1
300619,1
300621,1
300625,7
300656,3
300660,2
300662,2
300668,1
300676,1
300677,1
300702,1
300711,2
300717,3
300735,2
300736,2
300749,1
300752,1
300756,2
300763,1
300766,1
300771,1
300811,1
300848,2
300857,1
300875,2
300880,4
300887,3
300895,1
300899,1
300903,2
300933,1
300948,2
300962,1
300982,2
300993,1
301009,1
301017,0
301023,1
301040,1
301046,1
301050,1
301058,2
301060,3
301066,1
301073,1
301075,1
301079,1
301100,6
301108,1
301113,1
301117,1
301125,1
301130,1
301137,1
301168,1
301185,1
301191,1
301230,1
301236,1
301244,1
301258,1
301271,2
301284,16
301286,1
301290,23
301292,1
301302,1
301306,1
301307,2
301331,1
301338,3
301339,1
301343,1
301379,6
301394,1
301397,1
301399,1
301403,1
301415,0
301447,1
301452,4
301465,1
301469,1
301479,1
301494,1
301499,1
301525,1
301532,1
301545,1
301567,1
301577,1
301584,7
301587,1
301593,0
301618,1
301625,1
301633,1
301654,0
301663,2
301674,1
301683,3
301726,1
301728,1
301747,1
301759,1
301772,0
301785,2
301793,1
301794,1
301809,1
301824,1
301832,1
301834,1
301854,2
301857,5
301860,3
301862,0
301864,2
301894,3
301905,1
301915,1
301917,1
301919,2
301926,2
301929,0
301931,1
301949,1
301960,2
301974,1
301975,7
301980,1
301984,1
301987,4
301993,1
301994,1
301995,1
301997,1
302005,1
302006,3
302014,1
302041,0
302042,1
302043,2
302047,1
302053,1
302059,1
302063,2
302066,1
302077,1
302108,1
302113,1
302119,1
302170,2
302182,3
302183,1
302210,1
302212,2
302214,3
302220,1
302224,4
302246,1
302247,1
302249,1
302250,1
302282,2
302292,1
302299,1
302345,1
302347,1
302355,2
302365,1
302389,1
302393,1
302398,1
302419,1
302423,7
302466,1
302484,1
302486,1
302488,1
302499,1
302504,2
302506,1
302514,1
302516,1
302517,2
302527,1
302529,7
302536,1
302545,2
302546,1
302555,1
302567,5
302593,1
302594,1
302595,2
302611,1
302617,1
302621,2
302636,2
302684,2
302704,1
302709,1
302711,1
302727,1
302743,1
302753,1
302780,3
302782,2
302788,1
302797,1
302803,1
302810,1
302817,3
302820,1
302854,4
302864,2
302888,1
302908,2
302915,1
302920,3
302940,1
302955,1
302957,0
302960,1
302973,5
302982,1
302989,1
302997,1
303008,3
303016,3
303018,2
303022,1
303073,1
303079,1
303106,1
303113,3
303115,1
303119,1
303126,1
303140,2
303158,1
303177,2
303183,1
303196,1
303198,1
303208,1
303223,1
303228,1
303250,1
303254,2
303256,1
303259,1
303296,1
303306,1
303308,2
303311,1
303344,0
303349,1
303362,1
303366,2
303367,1
303370,1
303377,1
303410,1
303413,1
303418,0
303421,1
303438,3
303476,3
303501,1
303503,1
303541,8
303552,3
303559,2
303565,4
303567,1
303568,1
303575,2
303582,1
303586,1
303595,1
303598,2
303599,3
303660,1
303666,1
303672,2
303674,1
303676,2
303691,3
303693,1
303699,1
303716,1
303720,1
303730,2
303731,3
303735,1
303746,1
303752,1
303762,1
303770,1
303771,2
303785,1
303796,1
303809,1
303828,33
303832,1
303836,2
303840,2
303847,1
303868,1
303892,1
303914,1
303915,1
303919,1
303936,1
303948,2
303963,1
303967,1
304048,1
304050,1
304052,1
304059,2
304078,1
304088,1
304091,3
304103,1
304115,1
304123,1
304124,1
304128,1
304131,2
304132,1
304176,1
304181,0
304216,1
304218,1
304234,1
304248,1
304275,1
304277,1
304278,2
304291,2
304313,3
304325,1
304336,1
304337,2
304348,1
304371,1
304375,1
304381,1
304406,1
304420,2
304428,1
304429,0
304433,2
304435,2
304445,1
304460,5
304462,3
304463,1
304470,1
304475,2
304497,1
304541,2
304573,1
304574,1
304579,1
304584,1
304588,2
304591,0
304608,1
304610,1
304671,1
304679,1
304680,1
304689,2
304690,1
304691,1
304707,1
304725,1
304746,1
304773,1
304774,3
304776,1
304788,1
304804,1
304810,1
304834,1
304847,0
304867,3
304868,3
304871,1
304892,2
304901,1
304906,1
304914,1
304917,2
304918,1
304921,1
304947,1
304964,2
304973,1
304979,1
304980,1
304986,1
305010,1
305013,2
305031,2
305043,1
305052,1
305053,1
305059,1
305060,1
305064,1
305071,1
305072,1
305077,1
305082,1
305085,1
305089,1
305109,2
305110,2
305122,1
305124,1
305131,1
305132,2
305133,2
305143,1
305149,1
305151,6
305152,1
305155,3
305173,4
305178,2
305180,1
305183,1
305188,1
305192,1
305195,1
305197,1
305215,2
305217,1
305225,1
305234,1
305236,1
305248,1
305250,2
305252,1
305268,1
305280,2
305301,1
305306,1
305332,1
305337,1
305345,1
305348,2
305358,1
305376,0
305389,1
305428,2
305433,3
305443,2
305445,1
305452,1
305453,1
305462,1
305463,2
305464,1
305496,1
305508,1
305511,1
305513,1
305535,2
305544,1
305550,1
305559,1
305568,1
305573,1
305585,1
305588,2
305592,4
305597,1
305603,2
305618,1
305622,1
305629,1
305641,3
305657,1
305671,3
305698,1
305721,2
305722,1
305725,2
305734,1
305742,1
305759,1
305764,1
305765,1
305781,1
305782,1
305785,2
305792,4
305794,1
305814,2
305823,1
305841,1
305844,2
305849,1
305852,1
305872,1
305886,4
305888,1
305896,2
305932,1
305936,2
305962,0
305971,3
305976,1
305988,1
305992,1
305999,1
306017,1
306019,3
306024,1
306026,2
306030,1
306055,0
306068,1
306076,1
306078,1
306091,2
306115,1
306132,1
306141,1
306150,1
306153,3
306161,1
306165,2
306169,1
306172,1
306188,1
306192,1
306209,1
306217,1
306219,2
306227,3
306232,1
306242,1
306260,2
306279,1
306287,1
306308,1
306353,2
306355,1
306362,1
306363,2
306373,1
306379,1
306380,1
306392,1
306411,2
306414,1
306419,1
306436,3
306444,3
306447,2
306452,2
306461,1
306516,3
306518,1
306520,1
306525,2
306528,5
306534,4
306577,1
306579,1
306620,1
306634,2
306635,13
306654,1
306657,1
306670,2
306685,3
306691,4
306700,2
